"행정구역(시군구)별","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"안성시","남자","10 - 14세","순이동[명]","명","-97","-7","-46","-97","-57","35","-34","-26","0","64","9",
"안성시","남자","15 - 19세","순이동[명]","명","-29","38","-2","6","-22","97","96","15","46","96","52",
"안성시","남자","20 - 24세","순이동[명]","명","-26","99","-27","48","-2","303","259","63","158","276","200",
"안성시","남자","25 - 29세","순이동[명]","명","-155","91","75","97","1","285","212","-132","-39","140","31",
"안성시","남자","30 - 34세","순이동[명]","명","-274","174","2","151","-17","226","202","-11","-48","379","221",
"안성시","남자","35 - 39세","순이동[명]","명","-212","154","-82","42","-20","184","102","-29","-5","328","104",
"안성시","남자","40 - 44세","순이동[명]","명","-109","58","-36","-1","-6","76","169","-16","46","266","158",
"안성시","남자","45 - 49세","순이동[명]","명","-61","99","31","94","37","208","102","-6","63","224","109",
"안성시","남자","50 - 54세","순이동[명]","명","37","133","38","62","117","270","190","60","114","226","146",
"안성시","남자","55 - 59세","순이동[명]","명","40","151","85","116","128","208","191","77","93","160","242",
"안성시","남자","60 - 64세","순이동[명]","명","57","132","118","77","101","232","179","68","102","240","157",
"안성시","남자","65 - 69세","순이동[명]","명","32","82","88","50","25","112","132","50","34","104","105",
"안성시","남자","70 - 74세","순이동[명]","명","33","22","19","29","3","75","67","23","10","65","63",
"안성시","남자","75 - 79세","순이동[명]","명","13","13","3","22","34","43","17","10","18","46","4",
"안성시","남자","80세이상","순이동[명]","명","-14","17","20","7","9","14","40","15","13","42","7",
"안성시","남자","청년층(19-34세)","순이동[명]","명","-571","268","-33","192","-160","725","580","-181","-10","753","402",
"안성시","여자","계","순이동[명]","명","-1170","998","-326","254","-283","1616","1370","19","271","2415","1362",
"안성시","여자","0 - 4세","순이동[명]","명","-161","116","-83","47","-48","3","52","-2","-22","172","47",
"안성시","여자","5 - 9세","순이동[명]","명","-158","-18","-62","-94","-30","13","-9","-35","-11","63","-8",
"안성시","여자","10 - 14세","순이동[명]","명","-120","-25","-30","-49","-30","-27","-24","-49","-52","50","59",
"안성시","여자","15 - 19세","순이동[명]","명","-25","44","-4","-39","-9","120","21","59","24","90","111",
"안성시","여자","20 - 24세","순이동[명]","명","-147","-47","-145","-102","-176","142","-29","-112","-7","88","76",
"안성시","여자","25 - 29세","순이동[명]","명","-110","23","-100","14","-108","46","127","-40","-106","72","62",
"안성시","여자","30 - 34세","순이동[명]","명","-183","192","-118","40","-50","90","120","-20","-2","341","92",
"안성시","여자","35 - 39세","순이동[명]","명","-205","38","-87","-77","-81","78","113","-33","-32","154","48",
"안성시","여자","40 - 44세","순이동[명]","명","-137","11","-56","8","-45","85","72","-39","27","163","36",
"안성시","여자","45 - 49세","순이동[명]","명","-65","123","32","66","6","158","90","-12","90","157","126",
"안성시","여자","50 - 54세","순이동[명]","명","0","93","73","89","59","147","153","75","76","255","165",
"안성시","여자","55 - 59세","순이동[명]","명","11","177","66","133","75","248","223","125","93","275","148",
"안성시","여자","60 - 64세","순이동[명]","명","42","115","83","101","63","174","209","56","68","193","138",
"안성시","여자","65 - 69세","순이동[명]","명","42","54","42","29","54","112","101","20","49","146","113",
"안성시","여자","70 - 74세","순이동[명]","명","1","34","11","51","8","79","60","12","15","73","34",
"안성시","여자","75 - 79세","순이동[명]","명","11","47","23","24","29","57","41","18","-1","69","31",
"안성시","여자","80세이상","순이동[명]","명","34","21","29","13","0","91","50","-4","62","54","84",
"안성시","여자","청년층(19-34세)","순이동[명]","명","-455","99","-405","-156","-417","264","152","-243","-162","477","258",
"김포시","남자","계","순이동[명]","명","3538","5603","13401","14855","6388","17259","5265","-1817","649","95","-1091",
"김포시","남자","0 - 4세","순이동[명]","명","416","626","1772","1702","643","1736","370","-256","-2","-8","-54",
"김포시","남자","5 - 9세","순이동[명]","명","208","238","968","895","280","1037","179","-354","-191","-259","-204",
"김포시","남자","10 - 14세","순이동[명]","명","106","54","383","416","121","569","162","-205","-122","-73","-146",
"김포시","남자","15 - 19세","순이동[명]","명","115","169","254","352","154","410","100","-116","-57","-106","-160",
"김포시","남자","20 - 24세","순이동[명]","명","106","292","455","598","339","897","332","-171","100","-36","-234",
"김포시","남자","25 - 29세","순이동[명]","명","193","340","617","1200","704","1332","447","-21","255","234","104",
"김포시","남자","30 - 34세","순이동[명]","명","497","842","2069","2348","1056","2210","889","52","297","212","147",
"김포시","남자","35 - 39세","순이동[명]","명","462","853","2507","2490","938","3036","901","-249","12","-67","-88",
"김포시","남자","40 - 44세","순이동[명]","명","327","470","1393","1445","524","1790","434","-371","-157","-164","-261",
"김포시","남자","45 - 49세","순이동[명]","명","215","254","674","750","328","1117","261","-226","-58","-95","-241",
"김포시","남자","50 - 54세","순이동[명]","명","135","278","530","608","387","819","193","-38","30","-3","-131",
"김포시","남자","55 - 59세","순이동[명]","명","230","376","536","680","231","734","289","-94","56","99","3",
"김포시","남자","60 - 64세","순이동[명]","명","178","284","494","554","285","598","196","51","144","75","1",
"김포시","남자","65 - 69세","순이동[명]","명","178","190","315","371","171","445","183","36","147","100","44",
"김포시","남자","70 - 74세","순이동[명]","명","105","182","207","220","143","286","163","38","85","29","33",
"김포시","남자","75 - 79세","순이동[명]","명","47","93","147","132","38","142","91","46","62","56","45",
"김포시","남자","80세이상","순이동[명]","명","20","62","80","94","46","101","75","61","48","101","51",
"김포시","남자","청년층(19-34세)","순이동[명]","명","825","1533","3203","4252","2187","4604","1739","-149","672","394","16",
"김포시","여자","계","순이동[명]","명","3526","5463","13548","14474","6002","17912","6003","-1137","666","272","-1238",
"김포시","여자","0 - 4세","순이동[명]","명","325","621","1659","1692","523","1650","476","-194","-9","-37","-82",
"김포시","여자","5 - 9세","순이동[명]","명","159","291","959","845","295","1230","228","-299","-252","-215","-194",
"김포시","여자","10 - 14세","순이동[명]","명","127","148","448","457","194","543","100","-245","-94","-100","-128",
"김포시","여자","15 - 19세","순이동[명]","명","-7","1","204","265","32","402","57","-194","-115","-149","-250",
"김포시","여자","20 - 24세","순이동[명]","명","57","163","416","538","398","1068","507","-49","131","150","2",
"김포시","여자","25 - 29세","순이동[명]","명","256","300","1010","1296","678","1649","793","118","86","150","-11",
"김포시","여자","30 - 34세","순이동[명]","명","750","893","2247","2342","975","2385","1061","130","149","181","-14",
"김포시","여자","35 - 39세","순이동[명]","명","439","620","2304","2135","811","2554","665","-240","-40","-112","-193",
"김포시","여자","40 - 44세","순이동[명]","명","268","387","950","1063","383","1566","382","-362","-106","-199","-249",
"김포시","여자","45 - 49세","순이동[명]","명","102","261","659","778","353","1090","189","-109","0","-63","-237",
"김포시","여자","50 - 54세","순이동[명]","명","194","432","560","783","323","966","227","-16","146","113","-175",
"김포시","여자","55 - 59세","순이동[명]","명","281","422","732","725","335","844","302","42","118","74","-9",
"김포시","여자","60 - 64세","순이동[명]","명","260","335","577","655","295","758","361","88","134","99","69",
"김포시","여자","65 - 69세","순이동[명]","명","176","207","331","413","165","556","253","45","165","110","35",
"김포시","여자","70 - 74세","순이동[명]","명","93","180","232","180","129","263","122","81","90","63","38",
"김포시","여자","75 - 79세","순이동[명]","명","52","97","130","145","54","165","119","24","55","75","27",
"김포시","여자","80세이상","순이동[명]","명","-6","105","130","162","59","223","161","43","208","132","133",
"김포시","여자","청년층(19-34세)","순이동[명]","명","1047","1354","3684","4246","2046","5200","2364","131","298","413","-119",
"화성시","남자","계","순이동[명]","명","25943","20430","24032","33120","27203","19735","15434","11265","15468","10756","8154",
"화성시","남자","0 - 4세","순이동[명]","명","3086","2149","2132","2949","2263","1122","626","529","1226","686","472",
"화성시","남자","5 - 9세","순이동[명]","명","1726","1078","1206","1828","1492","754","408","194","472","267","216",
"화성시","남자","10 - 14세","순이동[명]","명","974","442","571","1048","911","483","242","168","395","225","107",
"화성시","남자","15 - 19세","순이동[명]","명","807","587","622","1040","831","614","444","176","223","95","45",
"화성시","남자","20 - 24세","순이동[명]","명","1632","1102","1638","2149","1732","1688","1422","847","1086","642","528",
"화성시","남자","25 - 29세","순이동[명]","명","2546","2635","3710","4409","4091","4112","4026","3083","2946","2582","2128",
"화성시","남자","30 - 34세","순이동[명]","명","4148","3443","3818","4715","3698","2596","2274","1652","2495","1999","1680",
"화성시","남자","35 - 39세","순이동[명]","명","3806","2885","3345","4829","3514","2281","1448","865","1816","1381","905",
"화성시","남자","40 - 44세","순이동[명]","명","2333","1715","1803","2711","2374","1259","751","554","1246","705","420",
"화성시","남자","45 - 49세","순이동[명]","명","1317","1092","1428","1937","1660","1133","822","502","710","343","119",
"화성시","남자","50 - 54세","순이동[명]","명","1342","1046","1166","1734","1399","1086","920","639","638","499","338",
"화성시","남자","55 - 59세","순이동[명]","명","929","800","1114","1549","1316","881","800","672","707","490","276",
"화성시","남자","60 - 64세","순이동[명]","명","576","566","715","1068","950","854","569","596","626","348","402",
"화성시","남자","65 - 69세","순이동[명]","명","299","423","390","597","454","398","312","366","487","276","262",
"화성시","남자","70 - 74세","순이동[명]","명","234","272","191","283","253","212","148","190","196","95","92",
"화성시","남자","75 - 79세","순이동[명]","명","108","127","110","149","145","157","144","107","69","11","23",
"화성시","남자","80세이상","순이동[명]","명","80","68","73","125","120","105","78","125","130","112","141",
"화성시","남자","청년층(19-34세)","순이동[명]","명","8449","7274","9381","11582","9815","8620","7956","5670","6663","5268","4340",
"화성시","여자","계","순이동[명]","명","24726","18606","21181","29488","24635","16430","13045","9673","14583","9903","8515",
"화성시","여자","0 - 4세","순이동[명]","명","2918","1961","2107","2838","2092","921","670","595","1036","595","385",
"화성시","여자","5 - 9세","순이동[명]","명","1696","1143","1209","1756","1527","705","429","187","528","211","114",
